ID,Hotel_name,Marks,City,Satisfaction,Reviews,Price,Distances,Discriptions,Stars,Breakfast
13141,F.Rooms Napoli,9.1,ZonaOspedaliera,Wonderful,183,340,3,Large Double or Twin Room,3,Breakfast included
13143,B&B Paura,9.4,Fuorigrotta-ZonaFiera,Wonderful,95,457,6.8,Double Room with Private Bathroom,3,Breakfast included
13151,Sunrise Luxury,9.0,Chiaia,Wonderful,244,407,0.8,Suite with Sea View and Spa Bath,4,Not included
13154,Il Balconcino,9.4,CentralStation,Wonderful,272,235,1.6,Small Single Room,0,Not included
13156,B&B Museum,9.0,Naples,Wonderful,330,359,1.1,Double Room with Private External Bathroom,3,Breakfast included
13158,Dimora Doria d'Angri,9.1,Naples,Wonderful,421,614,0.45,Deluxe Double Room with Side Sea View,4,Breakfast included
13161,Mascalzone latino luxury rooms,9.0,NaplesHistoricCenter,Wonderful,249,322,0.25,Deluxe Room (2 Adults + 1 Child),3,Not included
13172,Barbaro Suite & Apartment,9.1,Chiaia,Wonderful,57,528,0.7,Double Room with Balcony,3,Not included
13174,Rinuccini Relais,9.4,Naples,Wonderful,457,955,0.7,Superior Quadruple Room,4,Breakfast included
13177,Lazzarella Loft,9.4,CentralStation,Wonderful,90,387,2.3,Apartment,3,Breakfast included
13184,Residenza Scarlatti,9.0,Vomero,Wonderful,146,328,1.8,Double or Twin Room with Private External Bathroom,4,Breakfast included
13185,Casa Pacifico Napoli,9.3,NaplesHistoricCenter,Wonderful,822,468,1.6,Superior Junior Suite,4,Breakfast included
13189,B&B La Nave,9.2,Posillipo,Wonderful,163,359,5.8,Triple Room,3,Breakfast included
13192,Ferdinando's Home,9.4,NaplesHistoricCenter,Wonderful,22,307,1.7,One-Bedroom Apartment,3,Not included
13200,Casa Pacifico Napoli,9.3,NaplesHistoricCenter,Wonderful,822,468,1.6,Superior Junior Suite,4,Breakfast included
13202,Rallegranza,9.1,CentralStation,Wonderful,131,270,2.4,Double or Twin Room with Balcony,3,Not included
13207,Candy home,9.0,Capodichino,Wonderful,4,199,5.5,One-Bedroom Apartment,0,Breakfast included
13210,Il Balconcino,9.4,CentralStation,Wonderful,272,235,1.6,Small Single Room,0,Not included
13212,Mastropasqua BB,9.3,LungomareCaracciolo,Wonderful,184,473,2.7,Deluxe Room,3,Breakfast included
13214,B&B Neapolis Bellini,9.1,NaplesHistoricCenter,Wonderful,191,411,0.7,Economy Double Room,3,Not included
13215,Agorà Mura Greche B&b,9.1,NaplesHistoricCenter,Wonderful,216,411,1.3,Deluxe Twin Room,3,Breakfast included
13216,B&B Del Corso,9.3,CentralStation,Wonderful,182,307,1.9,Economy Double Room,3,Breakfast included
13222,B&B Terra Mia Napoli,9.4,Naples,Wonderful,95,340,1.2,Double or Twin Room,3,Breakfast included
13223,ramo d'oro,9.3,NaplesHistoricCenter,Wonderful,81,340,1.3,Small Double Room,4,Breakfast included
13225,Museo19,9.3,NaplesHistoricCenter,Wonderful,325,455,1.3,Double Room with Balcony,3,Breakfast included
13236,B&B Toledo one,9.0,Naples,Wonderful,259,365,0.15,Double Room,3,Not included
13237,Dimora Costantino,9.1,Fuorigrotta-ZonaFiera,Wonderful,128,340,4,Double Room with Balcony,3,Not included
13240,Maison di Napoli,9.2,NaplesHistoricCenter,Wonderful,178,387,1.1,Apartment,3,Not included
13252,Municipio Luxury Suite,9.4,PortofNaples,Wonderful,369,747,0.35,Queen Room with Balcony,4,Not included
13255,Casa Pacifico Napoli,9.3,NaplesHistoricCenter,Wonderful,822,468,1.6,Superior Junior Suite,4,Breakfast included
13257,Agorà Mura Greche B&b,9.1,NaplesHistoricCenter,Wonderful,216,411,1.3,Deluxe Twin Room,3,Breakfast included
13274,B&B Sant'Anna,9.0,CentralStation,Wonderful,178,350,2,Deluxe Double Room with Shower,3,Not included
13277,Unicum Suite Napoli Centro Storico,9.3,NaplesHistoricCenter,Wonderful,126,903,0.5,Double Room with Private Bathroom,4,Breakfast included
13279,Residenza Matilde,9.3,NaplesHistoricCenter,Wonderful,311,528,0.6,Double or Twin Room with Private Bathroom,4,Not included
13280,Sanfelice 33 Luxury Suites,9.4,PortofNaples,Wonderful,449,671,0.2,Deluxe Double Room,0,Not included
13288,B&B Vico Milano 18,9.3,CentralStation,Wonderful,125,652,1.9,Triple Room with Balcony,3,Breakfast included
13290,B&B Il Bacio di Napoli,9.0,CentralStation,Wonderful,113,340,2.3,Double or Twin Room with Private Bathroom,3,Breakfast included
13305,Maison 80123,9.4,Posillipo,Wonderful,9,340,6.8,Double Room with Garden View,4,Breakfast included
13310,Regina Margherita Suite,9.0,LungomareCaracciolo,Wonderful,644,518,1.2,Superior King Room,3,Breakfast included
13320,Neocore,9.2,PortofNaples,Wonderful,50,567,1,Double Room with Private Bathroom,4,Not included
13326,O Vascetiello,9.1,Capodimonte,Wonderful,42,293,1.8,Studio Apartment,3,Not included
13331,Florestine Napoli,9.4,CentralStation,Wonderful,159,434,1.8,Double Room with Private Bathroom,3,Not included
13340,Cerasella B&B,9.2,Vomero,Wonderful,57,368,1.9,Standard King Room,3,Breakfast included
13342,Mariangela a Toledo,9.0,Plebiscito,Wonderful,87,307,0.6,One-Bedroom Apartment,3,Breakfast included
13344,Partenope&Ulisse House Napoli,9.1,Chiaia,Wonderful,21,307,2.4,One-Bedroom Apartment,3,Not included
13351,Magma Home,9.2,Naples,Wonderful,169,515,1.1,Double Room - Split Level,3,Breakfast included
13361,Relais al Museo,9.2,Naples,Wonderful,84,510,1.1,Small Double Room,3,Breakfast included
13367,Relais al Museo,9.2,Naples,Wonderful,84,510,1.1,Small Double Room,3,Breakfast included
13372,Katarios Suite,9.3,Naples,Wonderful,215,716,0.5,Superior Double Room,3,Breakfast included
13373,DUOMO LUXORY HOME,9.2,Naples,Wonderful,18,449,1,Standard Double Room,4,Breakfast included
13374,Palà Suites,9.1,NaplesHistoricCenter,Wonderful,404,718,0.7,Executive Suite,4,Not included
13377,I Love Mergellina,9.3,Chiaia,Wonderful,58,411,3,Double Room with Private Bathroom,3,Not included
13384,B&B De Matha House,9.0,CentralStation,Wonderful,19,292,2,Double Room with Private Bathroom,3,Not included
13385,Casa Sant'Elmo 21,9.2,Vomero,Wonderful,13,293,1.4,Deluxe Room,3,Not included
13388,Tribunali Platamon,9.2,NaplesHistoricCenter,Wonderful,29,453,1.4,Double Room,4,Not included
13393,Toledostop,9.0,Plebiscito,Wonderful,520,455,0.2,Standard Double Room,3,Not included
13397,It’s Room,9.0,NaplesHistoricCenter,Wonderful,278,739,0.9,Superior Double Room,4,Not included
13399,La Terrazza Del Corso,9.3,CentralStation,Wonderful,67,364,2,One-Bedroom Apartment,3,Breakfast included
13403,Florestine Napoli,9.4,CentralStation,Wonderful,159,434,1.8,Double Room with Private Bathroom,3,Not included
13408,N'Art Suites - Napoli,9.1,CentralStation,Wonderful,406,312,1.7,Economy Double Room,4,Not included
13416,"SanBiagio, 25 Guesthouse",9.0,NaplesHistoricCenter,Wonderful,292,528,0.9,Double Room with Balcony,3,Breakfast included
13417,VESUCHARME SUITE Luxury Room,9.1,CentralStation,Wonderful,179,755,2.2,Queen Suite,3,Not included
13419,Casarella Chiara,9.3,OrtoBotanico,Wonderful,58,291,3.2,One-Bedroom Apartment,3,Breakfast included
13423,Rinuccini Relais,9.4,Naples,Wonderful,457,955,0.7,Superior Quadruple Room,4,Breakfast included
13427,Vesevo Rooms,9.0,NaplesHistoricCenter,Wonderful,158,354,0.25,Triple Room with Private External Bathroom,3,Not included
13432,Naptown Rooms,9.0,CentralStation,Wonderful,329,273,1.8,Large Double Room,3,Not included
13433,Le Mura Antiche,9.1,CentralStation,Wonderful,256,598,1.5,Superior Double Room,3,Not included
13435,Bnb Simy2,9.2,CentralStation,Wonderful,10,354,2.4,One-Bedroom Apartment,3,Breakfast included
13442,B&B Il Conservatorio,9.3,NaplesHistoricCenter,Wonderful,458,434,0.7,Deluxe Double Room,4,Breakfast included
13443,Rinuccini Relais,9.4,Naples,Wonderful,457,955,0.7,Superior Quadruple Room,4,Breakfast included
13453,Bella 'mbriana,9.0,CentralStation,Wonderful,134,350,2,Two-Bedroom Apartment,3,Not included
13455,B&B Piazza Plebiscito,9.0,Chiaia,Wonderful,63,575,0.9,Quadruple Room - Split Level,3,Breakfast included
13460,Nazionale Suite,9.1,CentralStation,Wonderful,136,457,2.4,Standard Double Room,4,Not included
13467,Barbaro Suite & Apartment,9.1,Chiaia,Wonderful,57,528,0.7,Double Room with Balcony,3,Not included
13471,B&B Domus Gemi,9.4,NaplesHistoricCenter,Wonderful,108,392,1,Double or Twin Room,3,Not included
13477,Serendipity,9.1,CentralStation,Wonderful,348,720,1.9,Standard Double Room,3,Not included
13480,La Casa Sul Nilo,9.4,NaplesHistoricCenter,Wonderful,547,781,0.7,Deluxe One-Bedroom Apartment with City View,4,Not included
13487,Guide Tour Apartments,9.0,NaplesHistoricCenter,Wonderful,139,350,0.3,Apartment,3,Not included
13489,Masaniello Apartment,9.1,CentralStation,Wonderful,157,411,1.6,Triple Room with Terrace,3,Not included
13492,Leonard Laudier,9.0,Naples,Wonderful,2,622,3.6,Deluxe Room,0,Breakfast included
13501,Bella 'mbriana,9.0,CentralStation,Wonderful,134,350,2,Two-Bedroom Apartment,3,Not included
13503,B&B Piazza Plebiscito,9.0,Chiaia,Wonderful,63,575,0.9,Quadruple Room - Split Level,3,Breakfast included
13508,Nazionale Suite,9.1,CentralStation,Wonderful,136,457,2.4,Standard Double Room,4,Not included
13523,Hampton by Hilton Riga Airport,9.2,Riga,Wonderful,2377,249,7.2,King Room,3,Breakfast included
13537,Grand Poet Hotel and SPA by Semarah,9.3,CityCenter,Wonderful,3534,765,0.5,Standard Twin Room,5,Breakfast included
13544,"Radisson Blu Elizabete Hotel, Riga",9.0,CityCenter,Wonderful,2324,414,0.9,Standard Room,4,Not included
13550,Dome Hotel,9.2,CityCenter,Wonderful,146,849,0.15,Deluxe Double Room,5,Breakfast included
13551,Neiburgs Hotel,9.3,CityCenter,Wonderful,673,479,0.1,One-Room Apartment with Twin Beds,4,Not included
13555,Hotel Saida,9.0,CityCenter,Wonderful,684,221,1.5,Double Room with Private Bathroom,0,Not included
13564,Aparthotel Amella,9.4,Latgalespriekšpilsēta,Wonderful,366,371,1.3,Standard Single Room,4,Not included
13566,Hotel Saida,9.0,CityCenter,Wonderful,684,221,1.5,Double Room with Private Bathroom,0,Not included
13570,Aparthotel Amella,9.4,Latgalespriekšpilsēta,Wonderful,366,371,1.3,Standard Single Room,4,Not included
13571,Orange Cat Rooms,9.2,CityCenter,Wonderful,624,94,0.8,Single Bed in Dormitory Room,0,Not included
13590,Park Inn by Radisson Residence Riga Barona,9.2,CityCenter,Wonderful,892,363,1.3,Studio,4,Not included
13593,Park Inn by Radisson Residence Riga Barona,9.2,CityCenter,Wonderful,892,363,1.3,Studio,4,Not included
13597,Hilton Garden Inn Riga Old Town,9.0,CityCenter,Wonderful,2591,404,0.3,King Room,4,Not included
13602,Millionaire suite,9.0,CityCenter,Wonderful,65,709,0.15,Apartment,4,Not included
13607,Relais Le Chevalier,9.1,CityCenter,Wonderful,595,521,0.25,Small Double Room,0,Breakfast included
13611,Kungu Apartments in Riga Old Town,9.1,CityCenter,Wonderful,151,335,0.5,Studio Apartment,3,Not included
13613,DECO APARTMENT,9.3,CityCenter,Wonderful,47,404,1.1,Two-Bedroom Apartment,4,Not included
13617,Neat and cosy,9.3,CityCenter,Wonderful,17,270,0.1,One-Bedroom Apartment,3,Not included
13627,Cozy apartments,9.4,CityCenter,Wonderful,28,279,1.4,One-Bedroom Apartment,3,Not included
13632,Miera Residence,9.1,Vidzemespriekšpilsēta,Wonderful,19,366,3.7,Apartment,3,Not included
13634,Best Lux Apartments in Old Riga,9.4,CityCenter,Wonderful,26,451,0.6,One-Bedroom Apartment,4,Not included
13636,Cosy studio apartment in Ridzenes residence,9.2,CityCenter,Wonderful,106,354,0.5,King Studio,4,Not included
13637,Greenspace Riga,9.0,Latgalespriekšpilsēta,Wonderful,4,241,1.5,One-Bedroom Apartment,3,Not included
13640,New! Cozy Apartment with Free guarded parking,9.3,Vidzemespriekšpilsēta,Wonderful,37,191,5.3,Apartment,3,Not included
13642,Motel One Warsaw-Chopin,9.1,Sródmiescie,Wonderful,6971,290,1.2,Standard King Room,3,Not included
13645,"Holiday Inn - Warsaw City Centre, an IHG Hotel",9.1,Wola,Wonderful,6358,324,1,Double Room,3,Not included
13646,Vienna House by Wyndham Mokotow Warsaw,9.1,Mokotów,Wonderful,4537,306,6.3,Standard Double or Twin Room,4,Not included
13648,"InterContinental Warszawa, an IHG Hotel",9.1,Sródmiescie,Wonderful,8656,562,0.5,Classic Room,5,Not included
13656,Courtyard by Marriott Warsaw Airport,9.1,Wlochy,Wonderful,10418,339,7,"Deluxe Room, Guest room, 1 King",4,Not included
13663,Golden Tulip Warsaw Centre,9.0,Wola,Wonderful,656,346,1.4,Double Superior,4,Not included
13664,"Hotel Bristol, A Luxury Collection Hotel, Warsaw",9.1,Sródmiescie,Wonderful,1052,789,1.5,"Classic, Guest room, 1 Queen",5,Not included
13670,"Hotel Bristol, A Luxury Collection Hotel, Warsaw",9.1,Sródmiescie,Wonderful,1052,789,1.5,"Classic, Guest room, 1 Queen",5,Not included
13672,Hampton By Hilton Warsaw Mokotow,9.0,Mokotów,Wonderful,5568,295,6,Twin Room - Non-Smoking,3,Breakfast included
13674,"Hotel Indigo Warsaw Nowy Świat, an IHG Hotel",9.1,Sródmiescie,Wonderful,1762,413,0.9,Standard Queen Room - Non-Smoking,4,Not included
13678,Apartament Praga,9.0,PragaPólnoc,Wonderful,71,216,3.8,One-Bedroom Apartment,3,Not included
13682,Hotel Polonia Palace,9.2,Sródmiescie,Wonderful,3595,488,0.1,Standard Double,4,Not included
13684,Airport Hotel Okęcie,9.1,Wlochy,Wonderful,7450,314,6,Comfort Double or Twin Room,4,Not included
13687,ibis Styles Warszawa Centrum,9.0,Sródmiescie,Wonderful,4901,315,2.3,Standard Single Room,3,Breakfast included
13689,Apple Inn,9.1,Sródmiescie,Wonderful,1022,290,0.5,Small Single Room,0,Not included
13690,Moxy Warsaw Praga,9.2,PragaPólnoc,Wonderful,3275,302,3.7,Guest Twin Room,3,Not included
13691,"Holiday Inn Express - Warsaw - The HUB, an IHG Hotel",9.3,Wola,Wonderful,6933,356,1.7,Standard Queen Room,3,Breakfast included
13695,"Holiday Inn Express Warsaw - Mokotow, an IHG Hotel",9.0,Mokotów,Wonderful,5472,298,5.5,Standard Queen Room,3,Breakfast included
13696,Renaissance Warsaw Airport Hotel,9.0,Wlochy,Wonderful,4653,359,6.8,Room with Two Double Beds,5,Not included
13701,"Crowne Plaza - Warsaw - The HUB, an IHG Hotel",9.4,Wola,Wonderful,2239,426,1.7,Standard Queen Room,4,Not included
13704,PURO Warszawa Centrum,9.3,Sródmiescie,Wonderful,3956,539,0.45,Double Room,4,Not included
13709,B&B Sport Rooms,9.2,PragaPoludnie,Wonderful,230,180,4.5,Double Room with Shared Bathroom,0,Not included
13717,Sheraton Grand Warsaw,9.0,Sródmiescie,Wonderful,2698,543,1.1,"Guest Room, 1 King",5,Not included
13719,"InterContinental Warszawa, an IHG Hotel",9.1,Sródmiescie,Wonderful,8656,562,0.5,Classic Room,5,Not included
13723,PURO Warszawa Centrum,9.3,Sródmiescie,Wonderful,3956,539,0.45,Double Room,4,Not included
13733,Royal Tulip Warsaw Apartments,9.4,Wola,Wonderful,2195,382,1.4,Standard Room 1 King Bed,4,Not included
13734,Four Points by Sheraton Warsaw Mokotow,9.2,Mokotów,Wonderful,2644,315,5.2,"Classic, Guest room, 2 Twin/Single Bed(s)",4,Not included
13735,"BTHouse, Pokoje Gościnne",9.1,PragaPoludnie,Wonderful,213,300,6.4,Small Single Room,0,Breakfast included
13737,B&B Sport Rooms,9.2,PragaPoludnie,Wonderful,230,180,4.5,Double Room with Shared Bathroom,0,Not included
13755,Courtyard by Marriott Warsaw Airport,9.1,Wlochy,Wonderful,10418,339,7,"Deluxe Room, Guest room, 1 King",4,Not included
13767,Renaissance Warsaw Airport Hotel,9.0,Wlochy,Wonderful,4653,359,6.8,Room with Two Double Beds,5,Not included
13768,PURO Warszawa Centrum,9.3,Sródmiescie,Wonderful,3956,539,0.45,Double Room,4,Not included
13775,"Crowne Plaza - Warsaw - The HUB, an IHG Hotel",9.4,Wola,Wonderful,2239,426,1.7,Standard Queen Room,4,Not included
13777,Magnetic apartment Jerozolimskie A,9.1,Ochota,Wonderful,78,271,1.3,Studio Apartment,3,Not included
13779,WILLA BAJLAND,9.2,Ursus,Wonderful,253,320,9.7,Standard Twin Room,3,Not included
13785,Kwiatowa Warsaw Apartment,9.3,Mokotów,Wonderful,155,320,2.8,Studio Apartment,3,Not included
13786,Apartament Cybernetyki Mokotów,9.0,Mokotów,Wonderful,108,299,5.9,Apartment,3,Not included
13787,Animrumru,9.4,PragaPoludnie,Wonderful,268,135,3.1,Double Room with Shared Bathroom,0,Not included
13788,City View Studio Chmielna,9.3,Sródmiescie,Wonderful,24,304,0.35,One-Bedroom Apartment,3,Not included
13794,Coco Christina 1,9.2,Sródmiescie,Wonderful,129,245,0.3,Studio Apartment with Balcony,3,Not included
13796,Animrumru,9.4,PragaPoludnie,Wonderful,268,135,3.1,Double Room with Shared Bathroom,0,Not included
13799,Pinto Guest Rooms,9.0,Ochota,Wonderful,104,183,3.8,Single Room with Shared Shower and Toilet,0,Not included
13802,Airport Residence Blue,9.1,Ursynow,Wonderful,117,292,7.5,Apartment with Balcony,3,Not included
13811,Sheraton Grand Warsaw,9.0,Sródmiescie,Wonderful,2698,543,1.1,"Guest Room, 1 King",5,Not included
13825,Kampus Vizja Park,9.1,Wola,Wonderful,810,280,3.1,Triple Room with Private Bathroom,3,Not included
13826,Central Station Apartments,9.0,Sródmiescie,Wonderful,206,335,0.5,Apartment,3,Not included
13836,Mamaison Le Regina Boutique Hotel,9.0,Sródmiescie,Wonderful,1072,635,2.7,Classic Double Room,5,Not included
13840,Great Apart Kabaty,9.4,Ursynow,Wonderful,25,190,12.1,Studio Apartment,3,Not included
13862,Safestay Warsaw,9.0,Sródmiescie,Wonderful,4299,190,1.7,Bed in 8-Bed Dormitory Room,0,Not included
13874,Magnetic apartment Jerozolimskie A,9.1,Ochota,Wonderful,78,271,1.3,Studio Apartment,3,Not included
13879,Apartament Cybernetyki Mokotów,9.0,Mokotów,Wonderful,108,299,5.9,Apartment,3,Not included
13882,Warsaw SkyView,9.3,Wola,Wonderful,13,361,1.4,One-Bedroom Apartment,0,Not included
13883,I'm in Heaven - Boutique Apartments,9.1,Sródmiescie,Wonderful,966,380,1.1,Studio Apartment,3,Not included
13886,Between Us Bed and Breakfast,9.3,Sródmiescie,Wonderful,142,340,0.6,Standard Double Room,0,Not included
13891,Apartament Cybernetyki Mokotów,9.0,Mokotów,Wonderful,108,299,5.9,Apartment,3,Not included
13897,Magnetic apartment Jerozolimskie A,9.1,Ochota,Wonderful,78,271,1.3,Studio Apartment,3,Not included
13898,Royal Tulip Warsaw Apartments,9.4,Wola,Wonderful,2195,382,1.4,Standard Room 1 King Bed,4,Not included
13899,Kwiatowa Warsaw Apartment,9.3,Mokotów,Wonderful,155,320,2.8,Studio Apartment,3,Not included
13900,M&R Apartament Airport&Business Premium Komputerowa,9.1,Mokotów,Wonderful,172,339,6.2,One-Bedroom Apartment,3,Not included
13901,Apartament Poznańska,9.0,Sródmiescie,Wonderful,81,440,0.6,Deluxe Apartment,3,Not included
13912,Apartament Obrzeżna 3 Deluxe,9.3,Mokotów,Wonderful,82,299,6.2,Apartment,3,Not included
13916,ClickTheFlat Royal Route Warecka Apart Rooms,9.3,Sródmiescie,Wonderful,49,291,0.8,Double Room with Shared Bathroom,0,Not included
13921,Between Us Bed and Breakfast,9.3,Sródmiescie,Wonderful,142,340,0.6,Standard Double Room,0,Not included
13923,ClickTheFlat The Warsaw Rising Museum Apartments,9.1,Wola,Wonderful,225,524,2,Studio Apartment,3,Not included
13924,Airport Residence ORANGE,9.1,Ursynow,Wonderful,71,274,7.5,Studio Apartment,3,Not included
13929,Warsaw Apartments Marszałkowska 111A,9.3,Sródmiescie,Wonderful,7,455,1.1,One-Bedroom Apartment,3,Not included
13938,Warsaw Apartments Prymasa Street,9.1,Wola,Wonderful,849,438,3.6,Standard Apartment,3,Not included
13940,Przytulne mieszkanie z parkingiem Wola,9.4,Wola,Wonderful,9,342,3.6,One-Bedroom Apartment,0,Not included
13947,Warsaw Seasons,9.4,Wola,Wonderful,344,456,0.8,Apartment,3,Not included
13952,Apartamenty Zamoyskiego Warszawa Stadion,9.2,PragaPoludnie,Wonderful,462,345,3.2,Studio,3,Not included
13959,Between Us Bed and Breakfast,9.3,Sródmiescie,Wonderful,142,340,0.6,Standard Double Room,0,Not included
13960,Exclusive Trendy Apartments,9.3,Mokotów,Wonderful,153,349,6.2,Apartment,3,Not included
13962,Green Kabaty Apartment,9.1,Ursynow,Wonderful,194,291,11.5,One-Bedroom Apartment,3,Not included
13964,Saskasummer,9.2,PragaPoludnie,Wonderful,216,320,3.7,One-Bedroom Apartment,3,Not included
13968,Novel NeW,9.1,Sródmiescie,Wonderful,284,346,1.3,Apartment,3,Not included
13975,SleepWell Apartments Ordynacka,9.0,Sródmiescie,Wonderful,1718,513,1,Small Double Room,3,Not included
13980,Apartament przy Rotundzie,9.1,Sródmiescie,Wonderful,111,399,0.4,Studio Apartment,3,Not included
13982,Apartament Ochota,9.1,Ochota,Wonderful,65,380,2.9,One-Bedroom Apartment,0,Not included
13987,Warsaw Seasons,9.4,Wola,Wonderful,344,456,0.8,Apartment,3,Not included
13988,Квартира Warszawa,9.2,Sródmiescie,Wonderful,4,303,1,Two-Bedroom Apartment,3,Not included
13989,Warsaw comfortable apartment near Chopin Airport,9.4,Ursynow,Wonderful,25,342,7.8,One-Bedroom Apartment,3,Not included
13992,Green Kabaty Apartment 2,9.0,Ursynow,Wonderful,152,335,11.2,One-Bedroom Apartment,3,Not included
13995,Квартира Warszawa,9.2,Sródmiescie,Wonderful,4,303,1,Two-Bedroom Apartment,3,Not included
14005,Golden Apartment with Air Condition by Your Freedom,9.4,Sródmiescie,Wonderful,94,539,0.9,One-Bedroom Apartment,3,Not included
14007,Przytulne mieszkanie z parkingiem Wola,9.4,Wola,Wonderful,9,342,3.6,One-Bedroom Apartment,0,Not included
14010,Apartament Warsaw The Old Town - Piekarska Street,9.1,Sródmiescie,Wonderful,19,380,2.1,One-Bedroom Apartment,4,Not included
14017,Fieldorfa Apartment,9.0,PragaPoludnie,Wonderful,62,298,5.8,Apartment,3,Not included
14023,Green Kabaty apartment 5,9.2,Ursynow,Wonderful,203,272,11.6,Studio Apartment,3,Not included
14024,Green Kabaty Apartment 2,9.0,Ursynow,Wonderful,152,335,11.2,One-Bedroom Apartment,3,Not included
14030,FIRST -- Green Żoliborz Apartment 4,9.4,Zoliborz,Wonderful,98,402,4.2,One-Bedroom Apartment,3,Not included
14037,Apartament na Lazurowej,9.3,Bemowo,Wonderful,101,320,7.7,One-Bedroom Apartment,3,Not included
14039,Apartamenty dobowe w centrum Warszawy,9.3,Sródmiescie,Wonderful,10,297,0.6,One-Bedroom Apartment,3,Not included
14041,Apartamenty dobowe w centrum Warszawy,9.3,Sródmiescie,Wonderful,10,297,0.6,One-Bedroom Apartment,3,Not included
14043,Warsaw Concept,9.2,Sródmiescie,Wonderful,469,360,0.45,Apartment - Ground Floor,3,Not included
14051,Renttner Apartamenty,9.2,Ochota,Wonderful,332,553,3.6,One-Bedroom Apartment,3,Not included
14052,Miączyńska Apartament,9.1,Mokotów,Wonderful,93,324,4.2,Apartment,3,Not included
14057,Slow Life Apartment next to Metro Station,9.3,Mokotów,Wonderful,98,379,3.5,Apartment,3,Not included
14059,Apartament Emilii Plater by Your Freedom,9.1,Sródmiescie,Wonderful,67,799,0.45,Two-Bedroom Apartment,3,Not included
14063,Villa 37b Bed and Breakfast,9.1,Wawer,Wonderful,120,300,9.9,Double Room,3,Not included
14066,Apartament Emilii Plater by Your Freedom,9.1,Sródmiescie,Wonderful,67,799,0.45,Two-Bedroom Apartment,3,Not included
14070,Villa 37b Bed and Breakfast,9.1,Wawer,Wonderful,120,300,9.9,Double Room,3,Not included
14073,Kredytowa Warsaw Apartment,9.3,Sródmiescie,Wonderful,125,387,1,One-Bedroom Apartment,3,Not included
14075,Apartament Wiejska 9,9.2,Sródmiescie,Wonderful,165,450,1.2,Apartment with Terrace,3,Not included
14078,Golden Apartment with Air Condition by Your Freedom,9.4,Sródmiescie,Wonderful,94,539,0.9,One-Bedroom Apartment,3,Not included
14079,SleepHome Poznanska,9.0,Sródmiescie,Wonderful,235,411,0.6,Apartment,3,Not included
14081,Apartamenty Zamoyskiego Warszawa Stadion,9.2,PragaPoludnie,Wonderful,462,345,3.2,Studio,3,Not included
14083,Młociny Metro Apartment,9.2,Bielany,Wonderful,38,359,8.4,Apartment,3,Not included
14085,Apartament Mokotow,9.3,Mokotów,Wonderful,152,350,5.7,Apartment,3,Not included
14087,Villa Kava,9.1,Wlochy,Wonderful,369,276,9,Double or Twin Room,0,Not included
14092,Green Kabaty Apartment,9.1,Ursynow,Wonderful,194,291,11.5,One-Bedroom Apartment,3,Not included
14094,JM Millennium Port,9.1,PragaPólnoc,Wonderful,94,479,2.6,One-Bedroom Apartment,3,Not included
14095,Apartament na Lazurowej,9.3,Bemowo,Wonderful,101,320,7.7,One-Bedroom Apartment,3,Not included
14101,Green Kabaty Apartment 2,9.0,Ursynow,Wonderful,152,335,11.2,One-Bedroom Apartment,3,Not included
14109,Moon Apartments,9.0,Sródmiescie,Wonderful,11,486,1,One-Bedroom Apartment,3,Not included
14110,Apartament Wiejska 9,9.2,Sródmiescie,Wonderful,165,450,1.2,Apartment with Terrace,3,Not included
14114,SilverSky Apartment,9.1,Wola,Wonderful,14,315,1.2,Large Double Room,0,Not included
14123,APARTAMENT na DLUGIEJ,9.0,Sródmiescie,Wonderful,141,380,2.1,Apartment,3,Not included
14125,Saskasummer,9.2,PragaPoludnie,Wonderful,216,320,3.7,One-Bedroom Apartment,3,Not included
14126,Villa B&B,9.4,Wawer,Wonderful,119,382,12.9,Superior Double or Twin Room,0,Not included
14129,Apartament Grey Pearl DownTown,9.3,Sródmiescie,Wonderful,15,683,0.9,One-Bedroom Apartment,3,Not included
14136,Apartamenty Siedmiogrodzka 88,9.4,Wola,Wonderful,23,368,2.3,One-Bedroom Apartment,3,Not included
14137,Wola Luxe Apartment,9.0,Wola,Wonderful,25,463,3.6,One-Bedroom Apartment,3,Not included
14148,Casa Lapira,9.0,Valletta,Wonderful,432,479,0.25,Double or Twin Room with City View,3,Not included
14150,The Phoenicia Malta,9.1,Valletta,Wonderful,898,994,0.6,Superior Double Room,5,Not included
14152,19 ROOMS,9.0,Valletta,Wonderful,408,564,0.3,Deluxe Double Room,0,Breakfast included
14156,Palazzo Jean Parisot Boutique Suites,9.3,Valletta,Wonderful,428,751,0.3,Deluxe Suite,4,Breakfast included
14159,Palazzo Rosaria Boutique Hotel,9.0,Valletta,Wonderful,829,704,0.25,Double Room,0,Breakfast included
14160,Sally Port Suites,9.2,Valletta,Wonderful,214,540,0.3,Studio Apartment,3,Not included
14164,La Falconeria Hotel,9.1,Valletta,Wonderful,945,672,0.3,Double or Twin Room,4,Breakfast included
14171,Hotel Aurel,9.2,Podgorica,Wonderful,679,325,1.6,Double Room,4,Breakfast included
14174,Hotel Ziya,9.0,Podgorica,Wonderful,332,431,0.5,Standard Double Room,5,Not included
14175,Korzo apartmani,9.2,Podgorica,Wonderful,1136,159,0.15,Deluxe Studio,4,Not included
14181,Airport home Radinovic,9.3,Podgorica,Wonderful,489,98,9.5,Large Double Room,0,Not included
